time;sci;sci cumulative
3303;0.0000;0.0191
3304;0.0000;0.0191
3305;0.0225;0.0191
3306;0.0000;0.0191
3307;1.0000;0.0191
3308;0.0000;0.0191
3309;1.0000;0.0191
3310;0.0000;0.0191
3311;1.0000;0.0191
3312;0.0000;0.0191
3313;0.0000;0.0191
3314;0.0225;0.0191
3315;0.0000;0.0191
3316;1.0000;0.0191
3317;0.0000;0.0191
3318;1.0000;0.0191
3319;0.0000;0.0191
3320;1.0000;0.0191
3321;0.0000;0.0191
3322;0.0000;0.0191
3323;0.0225;0.0191
3324;0.0000;0.0191
3325;1.0000;0.0191
3326;0.0000;0.0191
3327;1.0000;0.0191
3328;0.0000;0.0191
3329;1.0000;0.0191
3330;0.0000;0.0191
3331;0.0000;0.0191
3332;0.0225;0.0191
3333;0.0000;0.0191
3334;1.0000;0.0191
3335;0.0000;0.0191
3336;1.0000;0.0191
3337;0.0000;0.0191
3338;1.0000;0.0191
3339;0.0000;0.0191
3340;0.0000;0.0191
3341;0.0225;0.0191
3342;0.0000;0.0191
3343;1.0000;0.0191
3344;0.0000;0.0191
3345;1.0000;0.0191
3346;0.0000;0.0191
3347;1.0000;0.0191
3348;0.0000;0.0191
3349;0.0000;0.0191
3350;0.0225;0.0191
3351;0.0000;0.0191
3352;1.0000;0.0191
3353;0.0000;0.0191
3354;1.0000;0.0191
3355;0.0000;0.0191
3356;1.0000;0.0191
3357;0.0000;0.0191
3358;0.0000;0.0191
3359;0.0225;0.0191
3360;0.0000;0.0191
3361;1.0000;0.0191
3362;0.0000;0.0191
3363;1.0000;0.0191
3364;0.0000;0.0191
3365;1.0000;0.0191
3366;0.0000;0.0191
3367;0.0000;0.0191
3368;0.0225;0.0191
3369;0.0000;0.0191
3370;1.0000;0.0191
3371;0.0000;0.0191
3372;1.0000;0.0191
3373;0.0000;0.0191
3374;1.0000;0.0191
3375;0.0000;0.0191
3376;0.0000;0.0191
3377;0.0225;0.0191
3378;0.0000;0.0191
3379;1.0000;0.0191
3380;0.0000;0.0191
3381;1.0000;0.0191
3382;0.0000;0.0191
3383;1.0000;0.0191
3384;0.0000;0.0191
3385;0.0000;0.0191
3386;0.0225;0.0191
3387;0.0000;0.0191
3388;1.0000;0.0191
3389;0.0000;0.0191
3390;1.0000;0.0191
3391;0.0000;0.0191
3392;1.0000;0.0191
3393;0.0000;0.0191
3394;0.0000;0.0191
3395;0.0225;0.0191
3396;0.0000;0.0191
3397;1.0000;0.0191
3398;0.0000;0.0191
3399;1.0000;0.0191
3400;0.0000;0.0191
3401;1.0000;0.0191
3402;0.0000;0.0191
3403;0.0000;0.0191
3404;0.0225;0.0191
3405;0.0000;0.0191
3406;1.0000;0.0191
3407;0.0000;0.0191
3408;1.0000;0.0191
3409;0.0000;0.0191
3410;1.0000;0.0191
3411;0.0000;0.0191
3412;0.0000;0.0191
3413;0.0225;0.0191
3414;0.0000;0.0191
3415;1.0000;0.0191
3416;0.0000;0.0191
3417;1.0000;0.0191
3418;0.0000;0.0191
3419;1.0000;0.0191
3420;0.0000;0.0191
3421;0.0000;0.0191
3422;0.0225;0.0191
3423;0.0000;0.0191
3424;1.0000;0.0191
3425;0.0000;0.0191
3426;1.0000;0.0191
3427;0.0000;0.0191
3428;1.0000;0.0191
3429;0.0000;0.0191
3430;0.0000;0.0191
3431;0.0225;0.0191
3432;0.0000;0.0191
3433;1.0000;0.0191
3434;0.0000;0.0191
3435;1.0000;0.0191
3436;0.0000;0.0191
3437;1.0000;0.0191
3438;0.0000;0.0191
3439;0.0000;0.0191
3440;0.0225;0.0191
3441;0.0000;0.0191
3442;1.0000;0.0191
3443;0.0000;0.0191
3444;1.0000;0.0191
3445;0.0000;0.0191
3446;1.0000;0.0191
3447;0.0000;0.0191
3448;0.0000;0.0191
3449;0.0225;0.0191
3450;0.0000;0.0191
3451;1.0000;0.0191
3452;0.0000;0.0191
3453;1.0000;0.0191
3454;0.0000;0.0191
3455;1.0000;0.0191
3456;0.0000;0.0191
3457;0.0000;0.0191
3458;0.0225;0.0191
3459;0.0000;0.0191
3460;1.0000;0.0191
3461;0.0000;0.0191
3462;1.0000;0.0191
3463;0.0000;0.0191
3464;1.0000;0.0191
3465;0.0000;0.0191
3466;0.0000;0.0191
3467;0.0225;0.0191
3468;0.0000;0.0191
3469;1.0000;0.0191
3470;0.0000;0.0191
3471;1.0000;0.0191
3472;0.0000;0.0191
3473;1.0000;0.0191
3474;0.0000;0.0191
3475;0.0000;0.0191
3476;0.0225;0.0191
3477;0.0000;0.0191
3478;1.0000;0.0191
3479;0.0000;0.0191
3480;1.0000;0.0191
3481;0.0000;0.0191
3482;1.0000;0.0191
3483;0.0000;0.0191
3484;0.0000;0.0191
3485;0.0225;0.0191
3486;0.0000;0.0191
3487;1.0000;0.0191
3488;0.0000;0.0191
3489;1.0000;0.0191
3490;0.0000;0.0191
3491;1.0000;0.0191
3492;0.0000;0.0191
3493;0.0000;0.0191
3494;0.0225;0.0191
3495;0.0000;0.0191
3496;1.0000;0.0191
3497;0.0000;0.0191
3498;1.0000;0.0191
3499;0.0000;0.0191
3500;1.0000;0.0191
3501;0.0000;0.0191
3502;0.0000;0.0191
3503;0.0225;0.0191
3504;0.0000;0.0191
3505;1.0000;0.0191
3506;0.0000;0.0191
3507;1.0000;0.0191
3508;0.0000;0.0191
3509;1.0000;0.0191
3510;0.0000;0.0191
3511;0.0000;0.0191
3512;0.0225;0.0191
3513;0.0000;0.0191
3514;1.0000;0.0191
3515;0.0000;0.0191
3516;1.0000;0.0191
3517;0.0000;0.0191
3518;1.0000;0.0191
3519;0.0000;0.0191
3520;0.0000;0.0191
3521;0.0225;0.0191
3522;0.0000;0.0191
3523;1.0000;0.0191
3524;0.0000;0.0191
3525;1.0000;0.0191
3526;0.0000;0.0191
3527;1.0000;0.0191
3528;0.0000;0.0191
3529;0.0000;0.0191
3530;0.0225;0.0191
3531;0.0000;0.0191
3532;1.0000;0.0191
3533;0.0000;0.0191
3534;1.0000;0.0191
3535;0.0000;0.0191
3536;1.0000;0.0191
3537;0.0000;0.0191
3538;0.0000;0.0191
3539;0.0225;0.0191
3540;0.0000;0.0191
3541;1.0000;0.0191
3542;0.0000;0.0191
3543;1.0000;0.0191
3544;0.0000;0.0191
3545;1.0000;0.0191
3546;0.0000;0.0191
3547;0.0000;0.0191
3548;0.0225;0.0191
3549;0.0000;0.0191
3550;1.0000;0.0191
3551;0.0000;0.0191
3552;1.0000;0.0191
3553;0.0000;0.0191
3554;1.0000;0.0191
3555;0.0000;0.0191
3556;0.0000;0.0191
3557;0.0225;0.0191
3558;0.0000;0.0191
3559;1.0000;0.0191
3560;0.0000;0.0191
3561;1.0000;0.0191
3562;0.0000;0.0191
3563;1.0000;0.0191
3564;0.0000;0.0191
3565;0.0000;0.0191
3566;0.0225;0.0191
3567;0.0000;0.0191
3568;1.0000;0.0191
3569;0.0000;0.0191
3570;1.0000;0.0191
3571;0.0000;0.0191
3572;1.0000;0.0191
3573;0.0000;0.0191
3574;0.0000;0.0191
3575;0.0225;0.0191
3576;0.0000;0.0191
3577;1.0000;0.0191
3578;0.0000;0.0191
3579;1.0000;0.0191
3580;0.0000;0.0191
3581;1.0000;0.0191
3582;0.0000;0.0191
3583;0.0000;0.0191
3584;0.0225;0.0191
3585;0.0000;0.0191
3586;1.0000;0.0191
3587;0.0000;0.0191
3588;1.0000;0.0191
3589;0.0000;0.0191
3590;1.0000;0.0191
3591;0.0000;0.0191
3592;0.0000;0.0191
3593;0.0225;0.0191
3594;0.0000;0.0191
3595;1.0000;0.0191
3596;0.0000;0.0191
3597;1.0000;0.0191
3598;0.0000;0.0191
3599;1.0000;0.0191
